date,swell_height_ft,swell_period_secs,wind_speed_mph,swell_dir,wind_dir
1997/1/12,7,12,13,315,20
1997/1/12,7,12,13,315,20
1997/1/12,7,12,13,315,20
1997/1/12,7,12,13,315,20
1997/1/12,7,12,13,315,20
2006/2/12,4.5,12,9,310,270
2005/2/12,3.8,8,2,345,195
2004/2/12,11.9,10,9,330,240
2003/2/12,14.6,12,20,335,355
2002/2/12,7.6,6,27,20,20
2001/2/12,3.2,12,4,330,220
2000/2/12,11.3,13,9,305,10
1999/2/12,5.1,11,18,345,140
1998/2/12,8.2,12,22,335,325
1997/2/12,7.2,15,2,295,170
1997/2/12,7.2,15,2,295,170
1997/2/12,7.2,15,2,295,170
1997/2/12,7.2,15,2,295,170
1997/2/12,7.2,15,2,295,170
1997/2/12,7.2,15,2,295,170
2006/3/12,10.3,13,22,315,25
2005/3/12,10.2,13,7,335,10
2004/3/12,13.9,13,9,330,270
2003/3/12,13.2,12,16,335,25
2002/3/12,7.9,14,25,325,15
2001/3/12,6.2,13,13,330,220
2000/3/12,9.9,12,7,315,360
1999/3/12,4.2,13,13,325,125
1998/3/12,7.7,9,9,345,265
1997/3/12,5.8,14,11,295,240
1997/3/12,5.8,14,11,295,240
1997/3/12,5.8,14,11,295,240
1997/3/12,5.8,14,11,295,240
1997/3/12,5.8,14,11,295,240
1997/3/12,5.8,14,11,295,240
2006/4/12,9.9,14,2,325,40
2005/4/12,9.8,12,4,335,210
2004/4/12,9.2,11,9,335,360
2003/4/12,10.5,11,11,335,255
2002/4/12,8.5,13,22,325,20
2001/4/12,7.7,12,2,330,195
2000/4/12,7.7,11,7,320,255
1999/4/12,3.5,4,18,145,165
1998/4/12,5.3,11,4,290,300
1997/4/12,7,12,9,295,295
1997/4/12,7,12,9,295,295
1997/4/12,7,12,9,295,295
1997/4/12,7,12,9,295,295
1997/4/12,7,12,9,295,295
1997/4/12,7,12,9,295,295
2006/5/12,11.3,13,7,325,260
2005/5/12,6.5,11,4,335,330
2004/5/12,6.7,10,18,335,10
2003/5/12,10.7,10,13,340,250
2002/5/12,7,11,16,320,10
2001/5/12,6.3,12,4,330,180
2000/5/12,14.5,16,11,305,215
1999/5/12,3.6,11,2,330,150
1998/5/12,5.6,11,7,300,35
1997/5/12,9.8,9,22,325,10
1997/5/12,9.8,9,22,325,10
1997/5/12,9.8,9,22,325,10
1997/5/12,9.8,9,22,325,10
1997/5/12,9.8,9,22,325,10
1997/5/12,9.8,9,22,325,10
2006/6/12,11.3,14,20,325,10
2005/6/12,6.5,11,4,340,10
2004/6/12,5.7,8,9,345,10
2003/6/12,7.2,12,16,335,190
2002/6/12,8.5,14,25,310,15
2001/6/12,7.2,12,16,330,155
2000/6/12,13.2,14,16,310,195
1999/6/12,4,12,4,345,15
1998/6/12,4.6,8,16,345,30
1997/6/12,8.9,9,7,350,55
1997/6/12,8.9,9,7,350,55
1997/6/12,8.9,9,7,350,55
1997/6/12,8.9,9,7,350,55
1997/6/12,8.9,9,7,350,55
1997/6/12,8.9,9,7,350,55
2006/7/12,12.8,13,16,320,30
2005/7/12,5.8,10,13,340,30
2004/7/12,5.4,15,9,320,25
2003/7/12,5,7,7,300,195
2002/7/12,7.8,8,16,350,20
2001/7/12,4.6,11,2,325,50
2000/7/12,14.1,15,27,315,195
1999/7/12,5.1,12,4,345,285
1998/7/12,4.3,12,16,305,25
1997/7/12,6.7,15,11,295,240
1997/7/12,6.7,15,11,295,240
1997/7/12,6.7,15,11,295,240
1997/7/12,6.7,15,11,295,240
1997/7/12,6.7,15,11,295,240
1997/7/12,6.7,15,11,295,240
2006/8/12,9.7,12,20,320,10
2005/8/12,5.4,9,4,335,60
2004/8/12,7.9,15,18,320,20
2003/8/12,3.5,14,4,290,20
2002/8/12,7.4,14,16,310,10
2001/8/12,3.4,10,0,320,170
2000/8/12,12.5,13,13,315,345
1999/8/12,3.5,10,4,345,325
1998/8/12,4.6,11,18,305,25
1997/8/12,6.3,14,2,295,75
1997/8/12,6.3,14,2,295,75
1997/8/12,6.3,14,2,295,75
1997/8/12,6.3,14,2,295,75
1997/8/12,6.3,14,2,295,75
1997/8/12,6.3,14,2,295,75
2006/9/12,14.5,13,27,325,25
2005/9/12,5.1,9,0,335,180
2004/9/12,6.1,13,9,320,355
2003/9/12,4.7,13,9,295,320
2002/9/12,6.3,12,4,305,230
2001/9/12,4.5,4,25,170,190
2000/9/12,9.6,11,16,310,35
1999/9/12,4.4,16,9,340,355
1998/9/12,7.6,14,2,310,200
1997/9/12,8,13,16,305,40
1997/9/12,8,13,16,305,40
1997/9/12,8,13,16,305,40
1997/9/12,8,13,16,305,40
1997/9/12,8,13,16,305,40
1997/9/12,8,13,16,305,40
2006/10/12,16.1,13,29,335,30
2005/10/12,5.4,13,0,315,160
2004/10/12,7.8,16,2,320,195
2003/10/12,10.1,10,27,325,10
2002/10/12,6.8,11,2,315,330
2001/10/12,7.8,6,29,170,170
2000/10/12,8.1,11,2,320,140
1999/10/12,10.4,15,18,340,35
1998/10/12,7.7,13,11,310,350
1997/10/12,6.1,11,2,305,115
1997/10/12,6.1,11,2,305,115
1997/10/12,6.1,11,2,305,115
1997/10/12,6.1,11,2,305,115
1997/10/12,6.1,11,2,305,115
1997/10/12,6.1,11,2,305,115
2006/11/12,14.2,11,16,340,20
2005/11/12,5.1,13,7,310,235
2004/11/12,6.7,13,18,315,165
2003/11/12,9.2,11,13,320,30
2002/11/12,11.8,12,4,320,270
2001/11/12,6.8,5,25,180,190
2000/11/12,7,11,7,325,215
1999/11/12,11.1,13,9,340,45
1998/11/12,10.5,17,9,320,15
1997/11/12,4.5,10,7,310,240
1997/11/12,4.5,10,7,310,240
1997/11/12,4.5,10,7,310,240
1997/11/12,4.5,10,7,310,240
1997/11/12,4.5,10,7,310,240
1997/11/12,4.5,10,7,310,240
2006/12/12,9.5,10,18,345,25
2005/12/12,4.7,15,13,310,20
2004/12/12,7.8,12,25,315,180
2003/12/12,5.8,10,4,320,245
2002/12/12,8.9,12,13,320,170
2001/12/12,5,6,13,275,275
2000/12/12,11.5,15,7,315,235
1999/12/12,7.5,12,9,340,25
1998/12/12,11.1,15,9,315,5
1997/12/12,5.2,15,4,305,360
1997/12/12,5.2,15,4,305,360
1997/12/12,5.2,15,4,305,360
1997/12/12,5.2,15,4,305,360
1997/12/12,5.2,15,4,305,360
1997/12/12,5.2,15,4,305,360
2006/13/12,9,15,13,325,15
2005/13/12,5.1,13,13,310,10
2004/13/12,7.2,12,27,315,170
2003/13/12,4.6,13,2,295,215
2002/13/12,8.7,6,31,180,180
2001/13/12,6.4,11,7,305,215
2000/13/12,9.2,14,2,315,265
1999/13/12,5.7,13,11,325,20
1998/13/12,7.1,13,4,315,165
1997/13/12,6.4,12,11,305,55
1997/13/12,6.4,12,11,305,55
1997/13/12,6.4,12,11,305,55
1997/13/12,6.4,12,11,305,55
1997/13/12,6.4,12,11,305,55
1997/13/12,6.4,12,11,305,55
2006/14/12,9.1,14,4,325,230
2005/14/12,4.6,11,9,320,15
2004/14/12,8.3,13,20,305,135
2003/14/12,4,12,7,295,245
2002/14/12,7,14,4,320,135
2001/14/12,9.3,15,4,300,150
2000/14/12,10.9,15,7,305,265
1999/14/12,4.7,11,9,320,360
1998/14/12,5.6,11,2,310,140
1997/14/12,5.3,11,9,315,200
1997/14/12,5.3,11,9,315,200
1997/14/12,5.3,11,9,315,200
1997/14/12,5.3,11,9,315,200
1997/14/12,5.3,11,9,315,200
1997/14/12,5.3,11,9,315,200
2006/15/12,5.4,12,9,320,225
2005/15/12,5.1,10,4,345,45
2004/15/12,4.3,11,7,320,195
2003/15/12,3.8,11,9,295,340
2002/15/12,6.5,13,13,315,180
2001/15/12,7.6,13,7,305,170
2000/15/12,7.8,13,9,305,220
1999/15/12,4.9,10,7,325,340
1998/15/12,4.5,14,11,305,10
1997/15/12,12,18,20,290,180
1997/15/12,12,18,20,290,180
1997/15/12,12,18,20,290,180
1997/15/12,12,18,20,290,180
1997/15/12,12,18,20,290,180
1997/15/12,12,18,20,290,180
2006/16/12,4.2,13,7,315,230
2005/16/12,4.8,11,2,345,345
2004/16/12,4,10,11,325,10
2003/16/12,3.3,10,2,300,315
2002/16/12,8.4,13,22,315,185
2001/16/12,7.2,12,11,305,205
2000/16/12,7.3,11,9,320,35
1999/16/12,9.4,7,25,355,25
1998/16/12,6.2,12,7,300,10
1997/16/12,15.5,14,16,300,255
1997/16/12,15.5,14,16,300,255
1997/16/12,15.5,14,16,300,255
1997/16/12,15.5,14,16,300,255
1997/16/12,15.5,14,16,300,255
1997/16/12,15.5,14,16,300,255
2006/17/12,6.3,13,2,325,275
2005/17/12,3.2,9,9,355,25
2004/17/12,5.5,7,13,340,20
2003/17/12,4.6,3,16,200,200
2002/17/12,10.8,6,29,170,180
2001/17/12,9.6,14,18,315,235
2000/17/12,8,10,13,330,25
1999/17/12,9.9,11,20,345,55
1998/17/12,5.7,11,4,310,20
1997/17/12,13.1,12,25,305,195
1997/17/12,13.1,12,25,305,195
1997/17/12,13.1,12,25,305,195
1997/17/12,13.1,12,25,305,195
1997/17/12,13.1,12,25,305,195
1997/17/12,13.1,12,25,305,195
2006/18/12,4.6,12,7,325,15
2005/18/12,3,5,9,15,20
2004/18/12,7.9,16,13,330,25
2003/18/12,6.7,9,2,305,165
2002/18/12,9.7,10,25,275,165
2001/18/12,7.3,12,11,320,305
2000/18/12,9.9,15,13,325,200
1999/18/12,7.2,11,25,345,40
1998/18/12,5.1,15,11,305,15
1997/18/12,13.2,11,13,300,245
1997/18/12,13.2,11,13,300,245
1997/18/12,13.2,11,13,300,245
1997/18/12,13.2,11,13,300,245
1997/18/12,13.2,11,13,300,245
1997/18/12,13.2,11,13,300,245
2006/19/12,3.6,10,11,325,0
2005/19/12,2.2,8,2,350,15
2004/19/12,7.2,12,9,325,10
2003/19/12,7.6,11,9,305,200
2002/19/12,7.1,10,7,290,230
2001/19/12,5,7,4,305,215
2000/19/12,12.7,15,27,325,180
1999/19/12,4.6,7,25,350,25
1998/19/12,4.6,12,9,300,345
1997/19/12,22.6,16,11,305,305
1997/19/12,22.6,16,11,305,305
1997/19/12,22.6,16,11,305,305
1997/19/12,22.6,16,11,305,305
1997/19/12,22.6,16,11,305,305
1997/19/12,22.6,16,11,305,305
2006/20/12,4.1,4,20,15,30
2005/20/12,3.8,3,11,175,160
2004/20/12,7,11,20,330,25
2003/20/12,7.3,16,13,290,170
2002/20/12,5.3,9,9,300,355
2001/20/12,4.8,4,16,150,165
2000/20/12,16.2,15,11,325,315
1999/20/12,5.8,7,20,350,30
1998/20/12,5,11,13,305,30
1997/20/12,17.4,15,4,310,5
1997/20/12,17.4,15,4,310,5
1997/20/12,17.4,15,4,310,5
1997/20/12,17.4,15,4,310,5
1997/20/12,17.4,15,4,310,5
1997/20/12,17.4,15,4,310,5
2006/21/12,4.9,5,20,10,25
2005/21/12,3.8,4,18,165,165
2004/21/12,8.1,12,18,325,30
2003/21/12,8.1,14,7,290,160
2002/21/12,4.8,15,2,295,220
2001/21/12,8.3,6,22,165,165
2000/21/12,12.8,15,29,325,200
1999/21/12,4.2,6,9,350,45
1998/21/12,6.4,10,18,320,30
1997/21/12,10.2,12,2,310,205
1997/21/12,10.2,12,2,310,205
1997/21/12,10.2,12,2,310,205
1997/21/12,10.2,12,2,310,205
1997/21/12,10.2,12,2,310,205
1997/21/12,10.2,12,2,310,205
2006/22/12,5.1,7,18,350,30
2005/22/12,3.9,4,18,155,165
2004/22/12,8.6,10,25,330,0
2003/22/12,6,12,2,295,315
2002/22/12,6,13,16,295,175
2001/22/12,7,12,20,280,175
2000/22/12,17.6,11,22,300,265
1999/22/12,3.4,6,7,355,220
1998/22/12,6,11,11,335,0
1997/22/12,5.7,11,2,315,250
1997/22/12,5.7,11,2,315,250
1997/22/12,5.7,11,2,315,250
1997/22/12,5.7,11,2,315,250
1997/22/12,5.7,11,2,315,250
1997/22/12,5.7,11,2,315,250
2006/23/12,4.1,7,9,360,30
2005/23/12,3.4,12,9,320,130
2004/23/12,9.9,10,16,345,70
2003/23/12,5.5,10,11,325,20
2002/23/12,7.2,13,13,295,200
2001/23/12,8.5,6,25,205,200
2000/23/12,13.8,13,25,310,190
1999/23/12,4.6,13,7,320,350
1998/23/12,8.3,14,11,305,360
1997/23/12,7.2,10,13,305,50
1997/23/12,7.2,10,13,305,50
1997/23/12,7.2,10,13,305,50
1997/23/12,7.2,10,13,305,50
1997/23/12,7.2,10,13,305,50
1997/23/12,7.2,10,13,305,50
2006/24/12,4,10,4,305,15
2005/24/12,3,12,9,310,110
2004/24/12,6.3,10,2,345,5
2003/24/12,6.7,12,4,355,250
2002/24/12,10.7,14,9,295,345
2001/24/12,8.1,8,16,255,210
2000/24/12,12.6,12,20,310,225
1999/24/12,6.9,12,4,315,15
1998/24/12,9.3,15,11,320,10
1997/24/12,4.9,10,7,295,225
1997/24/12,4.9,10,7,295,225
1997/24/12,4.9,10,7,295,225
1997/24/12,4.9,10,7,295,225
1997/24/12,4.9,10,7,295,225
1997/24/12,4.9,10,7,295,225
2006/25/12,3.8,12,11,305,195
2005/25/12,3.9,11,16,300,185
2004/25/12,5.9,15,18,305,10
2003/25/12,4.9,10,18,350,205
2002/25/12,8.4,12,11,300,15
2001/25/12,6.7,9,9,300,230
2000/25/12,14.5,12,20,305,215
1999/25/12,8.5,14,9,320,15
1998/25/12,9.7,14,9,325,10
1997/25/12,4.8,12,2,305,280
1997/25/12,4.8,12,2,305,280
1997/25/12,4.8,12,2,305,280
1997/25/12,4.8,12,2,305,280
1997/25/12,4.8,12,2,305,280
1997/25/12,4.8,12,2,305,280
2006/26/12,3.1,11,2,300,75
2005/26/12,4.3,10,13,295,165
2004/26/12,9.5,9,25,345,10
2003/26/12,3.9,5,16,195,195
2002/26/12,7.1,11,13,305,210
2001/26/12,4.7,9,4,305,30
2000/26/12,11.6,12,31,310,215
1999/26/12,10.3,13,11,320,5
1998/26/12,10.1,13,9,330,10
1997/26/12,6.9,11,16,300,40
1997/26/12,6.9,11,16,300,40
1997/26/12,6.9,11,16,300,40
1997/26/12,6.9,11,16,300,40
1997/26/12,6.9,11,16,300,40
1997/26/12,6.9,11,16,300,40
2006/27/12,5.7,12,7,305,170
2005/27/12,6.7,12,7,310,315
2004/27/12,17.2,13,25,340,30
2003/27/12,3.5,11,16,290,205
2002/27/12,8.1,12,16,305,225
2001/27/12,4.8,5,16,25,25
2000/27/12,16.2,11,18,315,310
1999/27/12,12.4,15,11,320,10
1998/27/12,14,16,9,320,265
1997/27/12,8.3,12,9,305,60
1997/27/12,8.3,12,9,305,60
1997/27/12,8.3,12,9,305,60
1997/27/12,8.3,12,9,305,60
1997/27/12,8.3,12,9,305,60
1997/27/12,8.3,12,9,305,60
2006/28/12,4.3,11,7,310,175
2005/28/12,8.1,11,9,310,230
2004/28/12,12.1,12,16,340,40
2003/28/12,4.7,13,11,330,5
2002/28/12,14.8,13,22,305,25
2001/28/12,6.1,13,9,280,165
2000/28/12,14.6,13,7,310,335
1999/28/12,10.9,14,20,320,15
1998/28/12,12,15,13,325,235
1997/28/12,8.4,12,9,320,195
1997/28/12,8.4,12,9,320,195
1997/28/12,8.4,12,9,320,195
1997/28/12,8.4,12,9,320,195
1997/28/12,8.4,12,9,320,195
1997/28/12,8.4,12,9,320,195
2006/29/12,4,12,2,305,310
2005/29/12,9.4,11,22,315,25
2004/29/12,8.2,11,22,345,25
2003/29/12,11,13,25,335,20
2002/29/12,10.1,11,2,315,205
2001/29/12,6.9,12,16,295,155
2000/29/12,8.6,12,7,310,35
1999/29/12,9,12,16,320,10
1998/29/12,14.8,15,20,325,200
1997/29/12,6,11,22,325,215
1997/29/12,6,11,22,325,215
1997/29/12,6,11,22,325,215
1997/29/12,6,11,22,325,215
1997/29/12,6,11,22,325,215
1997/29/12,6,11,22,325,215
2006/30/12,5.4,11,2,300,10
2005/30/12,7.6,10,13,325,35
2004/30/12,10.6,16,18,340,30
2003/30/12,9.8,11,25,335,30
2002/30/12,8.6,17,9,295,350
2001/30/12,6.4,5,16,150,170
2000/30/12,8.8,11,13,310,35
1999/30/12,7.7,11,18,315,5
1998/30/12,24.9,16,16,320,330
1997/30/12,7.8,9,16,305,330
1997/30/12,7.8,9,16,305,330
1997/30/12,7.8,9,16,305,330
1997/30/12,7.8,9,16,305,330
1997/30/12,7.8,9,16,305,330
1997/30/12,7.8,9,16,305,330
2006/31/12,7.6,13,2,315,275
2005/31/12,5.7,11,2,330,90
2004/31/12,8.8,13,7,335,215
2003/31/12,8,10,22,335,25
2002/31/12,12.2,16,13,295,20
2001/31/12,6.8,5,27,160,165
2000/31/12,8.9,14,7,295,110
1999/31/12,7.8,11,4,325,50
1998/31/12,19.4,15,25,325,210
1997/31/12,7.2,9,4,320,350
1997/31/12,7.2,9,4,320,350
1997/31/12,7.2,9,4,320,350
1997/31/12,7.2,9,4,320,350
1997/31/12,7.2,9,4,320,350
1997/31/12,7.2,9,4,320,350
